DISTRITO,mean,min,max,std,percentile_10,percentile_90,range_temp
PROVIDENCIA,16.349542236328126,13.206250953674317,17.76294059753418,1.6535096929614084,14.424319458007812,17.657298278808593,4.556689643859864
TOCMOCHE,16.35095272064209,13.612115287780762,17.951836013793944,1.2851110142580757,14.805734634399414,17.41848831176758,4.339720726013184
CHILETE,16.361942036946616,13.949979782104492,18.39409408569336,1.5793591624607948,14.384967231750489,18.13946647644043,4.444114303588867
CARABAYLLO,16.37685818142361,15.617145156860351,17.056516647338867,0.3874304437409283,16.01286849975586,16.873858642578124,1.4393714904785155
SAPILLICA,16.404846530490452,11.670036315917969,18.007840728759767,1.86163685098607,14.806199645996093,17.949754333496095,6.3378044128417965
CHILCA,16.43667106628418,14.530557441711426,16.918246459960937,0.5600423697809365,16.029740142822266,16.850948333740234,2.3876890182495116
ASIA,16.443772277832032,16.125975799560546,16.714847564697266,0.19440466767129766,16.25490798950195,16.679401016235353,0.5888717651367188
ANCON,16.452300720214843,16.051559448242188,17.15116767883301,0.3774071074771235,16.087516403198244,17.10907897949219,1.0996082305908204
SAN MIGUEL DE EL FAIQUE,16.458132934570312,9.951606369018554,20.07346878051758,3.2823899260226597,12.574001884460449,19.890378189086913,10.121862411499023
SANTA CRUZ DE FLORES,16.491292190551757,16.475756645202637,16.506827926635744,0.015535640732043932,16.47886371612549,16.503720855712892,0.031071281433105467
SAN CLEMENTE,16.4971923828125,16.341661643981933,16.64378547668457,0.12541676954611536,16.351558494567872,16.634330368041994,0.3021238327026367
PUNTA HERMOSA,16.501194763183594,16.298239326477052,16.74659957885742,0.1867295784154312,16.330340576171874,16.689028930664062,0.4483602523803711
CHAO,16.534568469929248,8.744545364379883,18.186988067626952,2.151145337530774,13.240604782104493,17.983256149291993,9.442442703247071
SAN BARTOLO,16.558201217651366,16.370868301391603,16.745534896850586,0.18733329773146093,16.40833511352539,16.70806770324707,0.3746665954589844
BUENA VISTA ALTA,16.563669967651368,14.540937232971192,17.594392395019533,0.9684803874731678,15.049076080322266,17.541938400268556,3.0534551620483397
SAN JUAN DE LURIGANCHO,16.565504150390627,15.879835319519042,17.409664916992188,0.5440457793564758,16.014681816101074,17.22040901184082,1.5298295974731446
LA MORADA,16.598267909458706,10.524890518188476,19.879924011230468,2.9133152948845753,12.263631439208984,19.736146545410158,9.355033493041992
POLVORA,16.61372638859161,8.149049091339112,20.849760055541992,3.4570069814239957,11.729398918151855,20.36451187133789,12.70071096420288
PACHACAMAC,16.61700096130371,16.10406322479248,17.06523780822754,0.32599716051435024,16.129414558410645,16.978313064575197,0.9611745834350586
MALA,16.626302337646486,16.292492485046388,16.857469177246095,0.21409873619554975,16.35809783935547,16.83320732116699,0.564976692199707
LURIN,16.661132049560546,16.567382049560546,16.781277465820313,0.08039066737648352,16.586709213256835,16.746113204956053,0.21389541625976563
IMPERIAL,16.67138214111328,16.67138214111328,16.67138214111328,0.0,16.67138214111328,16.67138214111328,0.0
EL AGUSTINO,16.691058349609374,16.691058349609374,16.691058349609374,0.0,16.691058349609374,16.691058349609374,0.0
PION,16.69408447265625,14.529669570922852,17.798342132568358,1.131063907531636,15.458787536621093,17.605810928344727,3.268672561645508
CERRO AZUL,16.713407897949217,16.442263793945312,16.954472732543945,0.17473470577919775,16.511362266540527,16.891223526000978,0.5122089385986328
SUPE,16.727043660481772,15.212283515930176,17.12865791320801,0.44670037739521123,16.433848571777343,17.03203353881836,1.916374397277832
HUAURA,16.741152572631837,16.024070930480956,17.494210052490235,0.31802476939272023,16.41388816833496,17.02323799133301,1.4701391220092774
VEGUETA,16.74562168121338,16.264052391052246,17.236580276489256,0.2739585135899694,16.466394424438477,17.028946304321288,0.9725278854370117
SANTA MARIA,16.772059631347656,16.49556407928467,17.298224258422852,0.37229438162048334,16.500929260253905,17.14305725097656,0.8026601791381835
LAS PIRIAS,16.781520080566406,16.781520080566406,16.781520080566406,0.0,16.781520080566406,16.781520080566406,0.0
MARIANO DAMASO BERAUN,16.78846881573017,10.255183601379395,19.14329605102539,1.8127300621895686,15.01502285003662,18.4676513671875,8.888112449645996
HUACHO,16.79267807006836,15.856037712097168,17.826530075073244,0.5983422710930919,16.062576675415038,17.59905433654785,1.9704923629760742
SAN JUAN DE CUTERVO,16.82311019897461,15.913423538208008,17.73279685974121,0.9096866607668485,16.095360946655273,17.55085906982422,1.819373321533203
SAN GREGORIO,16.830302290482955,11.54572639465332,18.468646240234374,2.0277495591355215,14.714528465270996,18.429932403564454,6.922919845581054
PARAMONGA,16.868086125300483,16.254642295837403,17.284928131103516,0.3328786911417728,16.44166679382324,17.235073852539063,1.0302858352661133
SORITOR,16.875175717002467,15.035702323913574,18.881873321533202,1.2311526519940685,15.305245780944825,18.42504119873047,3.846170997619629
SANTA MARIA DEL MAR,16.896096801757814,16.896096801757814,16.896096801757814,0.0,16.896096801757814,16.896096801757814,0.0
PUENTE PIEDRA,16.896250915527343,16.896250915527343,16.896250915527343,0.0,16.896250915527343,16.896250915527343,0.0
ALTO SAPOSOA,16.90755805121528,10.951994514465332,20.98550910949707,2.500400161881656,13.708489608764648,19.96282386779785,10.033514595031738
CULEBRAS,16.91409621465774,16.28212776184082,17.385145950317384,0.3388579564916725,16.383804893493654,17.292070388793945,1.1030181884765624
PUEBLO NUEVO,16.92957749619443,16.263218421936035,17.384363975524902,0.3728774177147533,16.425348777770996,17.303091468811036,1.1211455535888672
POROTO,16.930581919352214,14.670240211486817,17.694610595703125,1.0466071014813547,15.772380447387695,17.665352249145506,3.0243703842163088
CASMA,16.950357278963416,15.674609756469726,17.754147338867188,0.47419132274259235,16.427708244323732,17.55064468383789,2.079537582397461
VIRU,17.011249421772202,12.205177688598633,18.128432846069337,1.4096433543277747,15.474226951599121,17.854354476928712,5.923255157470703
PICHANAQUI,17.03701385498047,4.97275743484497,21.324441146850585,3.9316313840311587,11.785754013061524,20.327562713623045,16.351683712005617
EL PORVENIR,17.048063752916125,15.795734405517578,18.286044947306316,1.220629440591622,16.069756507873535,18.036703872680665,2.490310541788737
VENTANILLA,17.0619873046875,16.90212059020996,17.186061096191406,0.11687468956573419,16.931867599487305,17.17778968811035,0.2839405059814453
PATIVILCA,17.07410932268415,16.833490753173827,17.35158920288086,0.18211946534524914,16.87204818725586,17.319991302490234,0.5180984497070312
SUPE PUERTO,17.08686637878418,17.08686637878418,17.08686637878418,0.0,17.08686637878418,17.08686637878418,0.0
NEPENA,17.08964146205357,14.873060035705567,17.639551162719727,0.7173904045361938,16.395276260375976,17.526543045043944,2.7664911270141603
SUNAMPE,17.107424926757812,17.107424926757812,17.107424926757812,0.0,17.107424926757812,17.107424926757812,0.0
JOSE CRESPO Y CASTILLO,17.12339266263522,12.350821685791015,19.938054275512695,2.300410324813166,13.886186599731445,19.771045684814453,7.58723258972168
CHIMBOTE,17.128509012858075,14.07022647857666,18.11045684814453,0.9687932117279828,16.222458839416504,17.953179168701173,4.040230369567871
LA MOLINA,17.140139389038087,16.751358032226562,17.52892150878906,0.38878173828220725,16.829114532470705,17.451165008544923,0.7775634765625
VILLA MARIA DEL TRIUNFO,17.153749847412108,17.121308898925783,17.186191177368165,0.03244113922304835,17.127796936035157,17.179703140258788,0.06488227844238281
CHINCHA BAJA,17.21830622355143,16.899446487426758,17.395764541625976,0.22603938149410602,16.99149856567383,17.388552856445312,0.49631805419921876
LAREDO,17.22762451171875,14.302827835083008,17.946480560302735,0.9498336038517916,16.74190044403076,17.832096099853516,3.6436527252197264
SICCHEZ,17.23326873779297,17.23326873779297,17.23326873779297,0.0,17.23326873779297,17.23326873779297,0.0
DANIEL ALOMIA ROBLES,17.266315714518228,13.282302093505859,19.27032890319824,1.6371663290351701,15.04299087524414,19.129628372192382,5.988026809692383
MONTERO,17.311869049072264,15.882775688171387,18.80890312194824,1.2091747949222893,16.036139488220215,18.614774322509767,2.9261274337768555
JEPELACIO,17.321507850060094,15.7942964553833,18.732062149047852,0.8530449810608832,16.219297027587892,18.535002517700196,2.937765693664551
SAN MARTIN,17.335286797417535,15.13992691040039,20.66070442199707,1.5528674165919527,15.970802307128906,19.492887496948242,5.5207775115966795
SALAVERRY,17.348002485795455,16.733610916137696,17.803700256347657,0.30595765826127264,16.97740936279297,17.70651779174805,1.070089340209961
CHIRINOS,17.357200368245444,13.661807823181153,20.130954360961915,2.097112315164127,14.726151847839356,20.027594375610352,6.4691465377807615
LA FLORIDA,17.377007039388022,16.248560523986818,18.82095603942871,1.0737100529059802,16.411148834228516,18.469065475463868,2.5723955154418947
CAMANA,17.38395881652832,17.38395881652832,17.38395881652832,0.0,17.38395881652832,17.38395881652832,0.0
CANAYRE,17.384518127441407,15.294622802734375,19.184651184082032,1.3941216053725891,15.328420257568359,19.052144622802736,3.890028381347656
COMANDANTE NOEL,17.38512191772461,17.17060241699219,17.76277885437012,0.17875037017324305,17.22421875,17.608480834960936,0.5921764373779297
NUEVO CHIMBOTE,17.402890396118163,16.81280059814453,17.9277042388916,0.3042162859493938,16.966960906982422,17.777202987670897,1.1149036407470703
CUMBA,17.488833957248264,12.893511009216308,20.38657989501953,2.1339676724322127,15.287355995178222,19.593055725097656,7.493068885803223
HUARANGO,17.491712646484377,14.134903526306152,21.015549087524413,1.8165056530461314,14.626762008666992,19.884532928466797,6.8806455612182615
SAMANCO,17.49683532714844,17.405291748046874,17.640871810913087,0.07810377067557893,17.418457794189454,17.584445571899415,0.23558006286621094
SAN IGNACIO,17.49974482609675,15.187357711791993,19.089165878295898,1.2063825922873792,15.663820457458495,18.851616287231444,3.901808166503906
BAGUA GRANDE,17.538899297299594,11.66097183227539,21.082062911987304,2.9378160823791526,13.041887855529785,20.942716598510742,9.421091079711914
PUCAYACU,17.54723779296875,14.812159156799316,19.767427444458008,1.6388153093824218,15.596192741394043,19.69661064147949,4.955268287658692
ALONSO DE ALVARADO,17.552923244900175,15.569772338867187,18.818779373168944,1.000147273623203,16.050723266601562,18.422993087768553,3.2490070343017576
RIO TAMBO,17.587297610960142,5.432968807220459,22.36863479614258,3.6903008084613838,11.81938877105713,21.76661949157715,16.935665988922118
SANTA CATALINA DE MOSSA,17.603240966796875,16.41331729888916,19.228085327148438,1.0442385184270773,16.607664489746092,18.772785568237303,2.8147680282592775
GUADALUPITO,17.621246337890625,17.069738388061523,18.002611923217774,0.27209016527036106,17.283824920654297,17.940415573120116,0.93287353515625
HUANCHACO,17.633370293511284,16.32264938354492,18.29012222290039,0.5044469620276982,17.332118606567384,17.96134834289551,1.9674728393554688
CUJILLO,17.64592742919922,15.979071617126465,19.51790084838867,1.2677966585623568,16.3733268737793,19.0005744934082,3.538829231262207
CASA GRANDE,17.67258046468099,16.665849876403808,18.119340896606445,0.3718940668878925,17.106140899658204,18.032809448242187,1.4534910202026368
NANCHOC,17.67919381948618,15.684941673278809,18.833882904052736,0.7972137021364674,16.87886734008789,18.498922729492186,3.148941230773926
COISHCO,17.68879814147949,17.68879814147949,17.68879814147949,0.0,17.68879814147949,17.68879814147949,0.0
SANTA,17.702499771118163,17.702499771118163,17.702499771118163,0.0,17.702499771118163,17.702499771118163,0.0
CHOCHOPE,17.725401306152342,17.22457084655762,18.226231384277344,0.5008302688600316,17.3247371673584,18.126065063476563,1.0016605377197265
SATIPO,17.763944655198316,12.548996543884277,19.838298034667968,1.6529541619460086,15.825802040100097,19.505269622802736,7.289301490783691
SAN MARTIN DE PORRES,17.779328536987304,17.447645568847655,18.1110107421875,0.33168258667051453,17.513982009887695,18.04467430114746,0.6633651733398438
VILLA EL SALVADOR,17.79114685058594,17.79114685058594,17.79114685058594,0.0,17.79114685058594,17.79114685058594,0.0
RAZURI,17.801843539151278,17.545857620239257,18.021992111206053,0.138676040488034,17.63779487609863,17.97932662963867,0.4761344909667969
CALLAO,17.821563720703125,17.821563720703125,17.821563720703125,0.0,17.821563720703125,17.821563720703125,0.0
ASCOPE,17.86426200866699,17.261737442016603,18.133236694335938,0.2667444219975722,17.570346450805665,18.10146369934082,0.8714992523193359
SAN PEDRO DE LLOC,17.878908575148806,17.51189842224121,18.3295841217041,0.19948958445304338,17.60499038696289,18.136049270629883,0.8176856994628906
CHICAMA,17.896813583374023,16.256997108459473,18.521160507202147,0.4360911308060548,17.404068374633788,18.3236572265625,2.2641633987426757
OYOTUN,17.923569107055663,14.618103408813477,18.883256912231445,1.1990224997834469,16.10526809692383,18.810892486572264,4.265153503417968
SAN JUAN DE MIRAFLORES,17.97222137451172,17.91900215148926,18.025440216064453,0.05321903228968918,17.929645919799803,18.014796447753906,0.10643806457519531
HERMILIO VALDIZAN,17.973397064208985,17.533629989624025,18.635990142822266,0.47682309111795346,17.577017974853515,18.458906173706055,1.102360153198242
CHOCOPE,18.007087453206378,17.92875099182129,18.13236427307129,0.08958222161561472,17.935030364990233,18.097920989990236,0.20361328125
PAIJAN,18.02424850463867,18.013005828857423,18.03549156188965,0.011242866639346125,18.01525459289551,18.033242797851564,0.022485733032226562
JILILI,18.032775115966796,16.51658821105957,18.990467834472657,0.9200182117463387,17.030881500244142,18.811271286010744,2.4738796234130858
PACASMAYO,18.03322105407715,18.03322105407715,18.03322105407715,0.0,18.03322105407715,18.03322105407715,0.0
PUCALA,18.054211044311522,17.40156021118164,18.884081268310545,0.4794611753929541,17.45590591430664,18.64023361206055,1.4825210571289062
PACANGA,18.05797536749589,17.568625259399415,18.55910301208496,0.28931907371126553,17.64223861694336,18.43830223083496,0.9904777526855468
YONAN,18.061895412868925,17.249392700195312,18.622178268432616,0.4147474711106316,17.4469783782959,18.547665405273438,1.3727855682373047
MAGDALENA DE CAO,18.065458424886067,17.849629211425782,18.25208740234375,0.1310740722472605,17.905623626708984,18.197824478149414,0.40245819091796875
SANTO DOMINGO DE ANDA,18.07663345336914,16.359943008422853,19.51481704711914,1.2396680037604066,16.395595169067384,19.46450729370117,3.1548740386962892
VICTOR LARCO HERRERA,18.082270431518555,18.082270431518555,18.082270431518555,0.0,18.082270431518555,18.082270431518555,0.0
MOCHE,18.093939208984374,18.093939208984374,18.093939208984374,0.0,18.093939208984374,18.093939208984374,0.0
CAYALTI,18.101222229003906,17.74968032836914,18.5187686920166,0.25596879079412893,17.832783508300782,18.384410858154297,0.7690883636474609
YORONGOS,18.121117401123048,17.666131210327148,18.576103973388673,0.45498638153137544,17.757128524780274,18.48510627746582,0.9099727630615234
CHEPEN,18.139660034179688,17.858132553100585,18.43991355895996,0.1944143693041714,17.90776481628418,18.367636108398436,0.581781005859375
CHOROS,18.142564174107143,15.802744483947754,19.92447166442871,1.4142201761699864,16.340462684631348,19.778688430786133,4.121727180480957
FERRENAFE,18.15654754638672,18.15654754638672,18.15654754638672,0.0,18.15654754638672,18.15654754638672,0.0
MOYOBAMBA,18.178728336027298,15.549288940429687,19.358018112182616,0.9343141566996434,16.79459571838379,19.084799194335936,3.8087291717529297
CHORRILLOS,18.180150985717773,18.180150985717773,18.180150985717773,0.0,18.180150985717773,18.180150985717773,0.0
JEQUETEPEQUE,18.18120002746582,18.001580429077148,18.360819625854493,0.1796195983897333,18.037504577636717,18.324895477294923,0.35923919677734373
GUADALUPE,18.189569854736327,18.01065101623535,18.483604431152344,0.18179564332448736,18.029722595214842,18.395463943481445,0.47295341491699217
ILLIMO,18.20261917114258,18.112882614135742,18.292356491088867,0.08973693847854267,18.130830383300783,18.274408721923827,0.179473876953125
PATAPO,18.205797119140623,18.045106506347658,18.39480972290039,0.13830000042268278,18.06078643798828,18.371235656738282,0.3497032165527344
TUMAN,18.215262603759765,18.152369689941406,18.35246047973633,0.08026757192330129,18.158531188964844,18.301715087890624,0.20009078979492187
TORIBIO CASANOVA,18.230849075317384,16.568635559082033,19.43114356994629,1.0381873006312416,17.130273818969727,19.146656799316407,2.862508010864258
MOCHUMI,18.23742790222168,18.220166778564455,18.254689025878907,0.01726112366954883,18.223619079589845,18.251236724853516,0.03452224731445312
TUCUME,18.246445846557616,18.232968521118163,18.2599235534668,0.013477516176939347,18.235663986206056,18.257228088378906,0.026955032348632814
ETEN PUERTO,18.294732666015626,18.294732666015626,18.294732666015626,0.0,18.294732666015626,18.294732666015626,0.0
PACHIZA,18.309291234509697,13.426342010498047,21.082151412963867,1.9749396505362626,15.396957397460938,20.367408752441406,7.65580940246582
ARAMANGO,18.311827909029446,14.881763648986816,20.503354644775392,1.7596019536240284,15.369083404541016,20.292644119262697,5.621590995788575
MONSEFU,18.311869430541993,18.194435119628906,18.429304122924805,0.11743450165005184,18.217921447753906,18.405817413330077,0.23486900329589844
PINTO RECODO,18.314065551757814,16.06290512084961,21.05099411010742,1.3914426536540978,16.568770599365234,20.32923240661621,4.988088989257813
SANA,18.32224464416504,17.898608016967774,18.649696350097656,0.21781672724895818,18.097156143188478,18.573112869262694,0.7510883331298828
RIOJA,18.322518412272135,16.979337692260742,18.91313591003418,0.675785951466719,17.46254234313965,18.858827209472658,1.9337982177734374
ETEN,18.33452911376953,18.189181900024415,18.47987632751465,0.14534721374614037,18.21825180053711,18.450806427001954,0.2906944274902344
SANTIAGO DE CAO,18.339739990234374,18.209721755981445,18.48116569519043,0.11413304724846943,18.221586227416992,18.462457275390626,0.27144393920898435
JAYANCA,18.341398366292317,17.652997970581055,19.075587844848634,0.3750285226200984,17.915158081054688,18.869538879394533,1.4225898742675782
LAGUNAS,18.37280737014044,16.859886105855306,19.28059991200765,0.7569209151538137,17.430291239420573,19.188498751322427,2.4207138061523437
PITIPO,18.373385281032988,17.460210037231445,18.87071304321289,0.3349889602615262,18.018614196777342,18.781169128417968,1.4105030059814454
PACORA,18.385388565063476,18.22797508239746,18.54280242919922,0.1574136734015565,18.259457778930663,18.511319732666017,0.31482734680175783
COVIRIALI,18.391158548990884,17.93255043029785,18.73432502746582,0.33737045276785516,18.047360610961913,18.68878059387207,0.8017745971679687
PICSI,18.40363998413086,18.329419708251955,18.47786102294922,0.07422065735461567,18.34426345825195,18.46301689147949,0.14844131469726562
LAMBAYEQUE,18.41847483317057,18.19487419128418,18.721047973632814,0.1396879485433678,18.263908767700194,18.55277328491211,0.5261737823486328
COPALLIN,18.440106506347654,14.638937950134277,21.040394592285157,2.582447658945725,15.228999137878418,20.906593322753906,6.401456642150879
LA VICTORIA,18.46578483581543,18.46578483581543,18.46578483581543,0.0,18.46578483581543,18.46578483581543,0.0
PIMENTEL,18.47325668334961,18.429908752441406,18.516604614257812,0.043347930908203124,18.438578414916993,18.507934951782225,0.08669586181640625
POMALCA,18.489373779296876,18.489373779296876,18.489373779296876,0.0,18.489373779296876,18.489373779296876,0.0
MANUEL ANTONIO MESONES MURO,18.50789031982422,18.20670852661133,18.928092575073244,0.2635054675952375,18.241357803344727,18.909571838378906,0.7213840484619141
CAMPANILLA,18.518601831896554,13.270099258422851,22.155611419677733,2.465429841776454,14.99192943572998,21.347610473632812,8.885512161254884
REQUE,18.521568298339844,18.474369049072266,18.56876907348633,0.04720001221649642,18.48380889892578,18.559328842163087,0.0944000244140625
MORROPE,18.524117702907986,17.94482879638672,19.150243759155273,0.30550698697958084,18.15655403137207,18.948908233642577,1.2054149627685546
MOTUPE,18.544107200985863,17.773978805541994,19.01638298034668,0.24980814256039033,18.320617294311525,18.784743881225587,1.2424041748046875
JOSE LEONARDO ORTIZ,18.553334426879882,18.553334426879882,18.553334426879882,0.0,18.553334426879882,18.553334426879882,0.0
NUEVA ARICA,18.581226501464844,18.231109619140625,18.836133193969726,0.2285017139301036,18.300249099731445,18.79717445373535,0.6050235748291015
TRUJILLO,18.589252090454103,18.589252090454103,18.589252090454103,0.0,18.589252090454103,18.589252090454103,0.0
TOCACHE,18.621551513671875,12.221301078796387,21.127647399902344,2.3367090217689017,15.224369239807128,20.639559173583983,8.906346321105957
SAN ROQUE DE CUMBAZA,18.710332380022322,17.21402053833008,20.065647506713866,0.8513038847978741,17.61252632141113,19.777439880371094,2.851626968383789
CHICLAYO,18.730802917480467,18.57109832763672,18.92585334777832,0.1503797003692719,18.59596977233887,18.879773712158205,0.35475502014160154
CHONGOYAPE,18.741492970784503,17.737041854858397,19.288271713256837,0.41958464473546,18.18022003173828,19.189088439941408,1.5512298583984374
CODO DEL POZUZO,18.761000246422313,8.870022010803222,22.406237411499024,3.3894159074781847,13.74314079284668,22.156628036499022,13.5362154006958
LA PECA,18.80752601623535,16.258586120605468,20.399583053588866,1.5638176390654313,17.052263259887695,20.18003578186035,4.140996932983398
TABALOSOS,18.836895243326822,17.773920440673827,20.465704345703124,0.7894486697086263,17.989866638183592,19.85486602783203,2.691783905029297
OLMOS,18.895700412326388,18.006042098999025,19.50060272216797,0.2387404165863487,18.585287475585936,19.17682456970215,1.4945606231689452
RUPA-RUPA,18.9002742767334,17.542598724365234,19.390474319458008,0.5580657436166254,18.369671630859376,19.348210906982423,1.8478755950927734
PAIMAS,18.922575378417967,17.855057525634766,20.028691864013673,0.7264268148645243,18.06649742126465,19.813608169555664,2.173634338378906
ALTO BIAVO,18.943921511856153,15.494431304931641,21.42250862121582,1.3555009647585996,17.343989181518555,20.981324768066408,5.928077316284179
UCHIZA,18.96500643216647,8.463325309753419,20.46608123779297,2.4753468970918573,17.982600021362305,20.3702335357666,12.002755928039551
HABANA,18.96508331298828,18.87001304626465,19.060153198242187,0.09507007599170857,18.88902702331543,19.04113883972168,0.19014015197753906
SALITRAL,18.98906057257401,18.02669334411621,19.859003448486327,0.5588106162599422,18.253000259399414,19.77865524291992,1.832310104370117
PALCAZU,19.030007245463707,10.358535385131836,21.614273834228516,2.941504999563654,14.351953315734864,21.3669376373291,11.255738449096679
YANTALO,19.059085845947266,19.059085845947266,19.059085845947266,0.0,19.059085845947266,19.059085845947266,0.0
CALZADA,19.0608642578125,18.922558212280272,19.172558212280272,0.1040315986328044,18.955541610717773,19.155541610717773,0.25
PUERTO BERMUDEZ,19.061443851500986,15.560115432739257,21.76632308959961,1.7535149332101718,16.884598541259766,21.483125686645508,6.206207656860352
RIO NEGRO,19.06723704618566,17.747898483276366,19.871607971191406,0.6639952634992123,18.034607696533204,19.74469871520996,2.123709487915039
CASTILLO GRANDE,19.085426584879556,18.77292594909668,19.41929512023926,0.2643481630609706,18.831152725219727,19.348248291015626,0.6463691711425781
POSIC,19.094363911946612,18.824652862548827,19.27730941772461,0.19505383599545692,18.895948028564455,19.25807342529297,0.45265655517578124
BARRANCA,19.127822973949662,16.41399202346802,20.2009521484375,1.1065933611414907,17.370944786071778,20.05877227783203,3.7869601249694824
SAN FERNANDO,19.181943511962892,19.07953643798828,19.327204132080077,0.10567083064305158,19.09144744873047,19.289581298828125,0.24766769409179687
SAPOSOA,19.25206642150879,16.74776420593262,21.596981811523438,1.5583085945805364,17.0634765625,21.198340225219727,4.8492176055908205
NUEVO PROGRESO,19.259591440054088,17.52572364807129,20.203348922729493,0.6894961042330927,18.260338973999023,20.127617263793944,2.677625274658203
LUYANDO,19.28648986816406,19.113339996337892,19.40214958190918,0.12487476170460976,19.159467697143555,19.390515518188476,0.28880958557128905
SECHURA,19.289692330867688,18.01374282836914,20.351902389526366,0.42054213785835304,18.754012298583984,19.8082763671875,2.3381595611572266
MORROPON,19.297835431780136,18.54336814880371,19.679863739013673,0.3816625884672753,18.7734375,19.6383487701416,1.136495590209961
CATACAOS,19.326097954644098,18.93154983520508,20.08892936706543,0.2572353590498307,19.045774459838867,19.66668128967285,1.1573795318603515
IMAZA,19.339022135416666,13.91550121307373,21.811276626586913,1.7606056111201354,16.726773834228517,21.138624954223634,7.895775413513183
LA MATANZA,19.344893973214287,18.838803100585938,19.619793701171876,0.16168559809503463,19.130824661254884,19.50639419555664,0.7809906005859375
MANU,19.367765410958903,5.290030097961425,22.51336212158203,3.767230538632403,14.152135467529297,22.395338439941405,17.223332023620607
PAITA,19.454971036044036,19.007717514038085,19.958989715576173,0.26031991022257045,19.204004287719727,19.878899765014648,0.9512722015380859
YURACYACU,19.459951400756836,19.455447387695312,19.46445503234863,0.004503822347200202,19.456348037719728,19.46355438232422,0.009007644653320313
SAN JUAN DE BIGOTE,19.485030364990234,18.343543243408202,20.173027801513673,0.6065318470633889,18.670029830932616,20.084854507446288,1.8294845581054688
CHULUCANAS,19.490281394675925,17.88967933654785,19.971978759765626,0.3911417866835125,19.23641700744629,19.848930740356444,2.0822994232177736
SAUCE,19.600174458821613,19.257968521118165,20.011044311523438,0.3114237268658873,19.312677001953126,19.915137100219727,0.7530757904052734
TRES UNIDOS,19.613091806265025,18.077912902832033,21.088027572631837,0.7860677915715325,18.93397789001465,20.559397888183593,3.0101146697998047
VICE,19.653351266043526,19.20061683654785,20.06069221496582,0.3127833444860028,19.262650299072266,20.010139846801756,0.8600753784179688
ZAPATERO,19.683634294782365,18.278823471069337,21.147859573364258,1.0053255727065675,18.488816833496095,21.00279769897461,2.869036102294922
CRISTO NOS VALGA,19.69450798034668,19.45813407897949,19.96811180114746,0.17263605600735898,19.50015754699707,19.947999572753908,0.5099777221679688
CURA MORI,19.73816179547991,19.572730255126952,19.96555061340332,0.12110084771403702,19.619859313964845,19.887353134155273,0.3928203582763672
COLAN,19.77780113220215,19.687080001831056,19.85457077026367,0.07094085016451757,19.70021781921387,19.8498046875,0.16749076843261718
EL TALLAN,19.78803482055664,19.67354965209961,19.94475212097168,0.10534985464025162,19.685891342163085,19.90707130432129,0.27120246887207033
LA BREA,19.796992375300484,18.78931427001953,20.37244987487793,0.3742630275729778,19.393591690063477,20.258353424072265,1.5831356048583984
LA ARENA,19.812001546223957,19.68036460876465,19.977886581420897,0.10041842530305697,19.71079444885254,19.929433822631836,0.29752197265625
EL CENEPA,19.82956961110152,15.462798881530762,22.048093795776367,1.3792778998918116,18.01621284484863,21.410756301879882,6.585294914245606
LA HUACA,19.830962844122023,19.12156982421875,20.247887420654298,0.2996094280763148,19.41033592224121,20.154942321777344,1.126317596435547
VEINTISEIS DE OCTUBRE,19.847286224365234,19.808518600463866,19.886053466796874,0.0387674331681996,19.816272354125978,19.878299713134766,0.07753486633300781
MARCAVELICA,19.909771613354952,18.11914176940918,21.059524536132812,0.6101943133872169,19.12960090637207,20.4977108001709,2.9403827667236326
LAS LOMAS,19.918516138980262,18.622008514404296,20.504172134399415,0.5234308772371229,19.15109786987305,20.47048225402832,1.8821636199951173
BERNAL,19.91868667602539,19.801155471801756,20.007204437255858,0.07742556934156164,19.83369674682617,19.992070770263673,0.20604896545410156
AMOTAPE,19.929505920410158,19.892496871948243,19.966515731811523,0.03700942993860147,19.899898529052734,19.95911407470703,0.07401885986328124
LANCONES,19.930030992296007,17.74910659790039,20.79119987487793,0.7936264915077323,18.56485252380371,20.681776809692384,3.042093276977539
VICHAYAL,19.933560943603517,19.753489685058593,20.207389450073244,0.14676075843366446,19.78237113952637,20.105617904663085,0.45389976501464846
CASTILLA,19.958071899414062,19.565061569213867,20.246749114990234,0.19748138573211954,19.682603073120116,20.156848907470703,0.6816875457763671
SHAMBOYACU,19.95847342354911,18.94153594970703,21.287757110595702,0.6427214143461515,19.295545959472655,20.94407386779785,2.346221160888672
MIGUEL CHECA,19.989078776041666,19.51933174133301,20.29620704650879,0.23405369711018506,19.65068702697754,20.24056968688965,0.7768753051757813
RUMISAPA,19.990486526489256,19.990486526489256,19.990486526489256,0.0,19.990486526489256,19.990486526489256,0.0
SUYO,19.99596435546875,17.157260513305665,20.72969627380371,0.711452870672138,19.07009620666504,20.600107955932618,3.572435760498047
BUENOS AIRES,20.0394534640842,19.335813522338867,20.621335601806642,0.4014299745910329,19.568571090698242,20.472296714782715,1.2855220794677735
BELLAVISTA DE LA UNION,20.039675140380858,20.039675140380858,20.039675140380858,0.0,20.039675140380858,20.039675140380858,0.0
PIURA,20.04649963378906,19.978918075561523,20.169055557250978,0.06952755222279436,19.98604621887207,20.131571960449218,0.19013748168945313
